StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q127,Q61,Q62,Q63,Q64,Q129,Q133,Q65,Q50,Q128,Q66,Q134,Q131,Q132,Q135_1,Q135_2,Q135_3,Q135_4,Q135_5,Q135_6,Q135_7,Q135_8,Q135_9,Q135_10,Q135_11,Q135_12,Q135_13,Q135_14,Q135_15,Q135,Q136,Q137,Q138,Q90,Q51_1,Q51_2,Q51_3,Q51_4,Q51_5,Q51_6,Q51_7,Q51_8,Q51_9,Q51_10,Q51_11,Q53,Q54,Q55,Q56,Q3,Q8,Q9,Q10,Q11,Q111_1,Q111_2,Q111_3,Q111_4,Q111_5,Q111_6,Q111_7,Q111_8,Q111_9,Q111_10,Q111_11,Q111_12,Q111_13,Q111_14,Q139,Q81,Q83,Q84,Q57,Q58,Q86,Q87,Q88,Q89,Q90,Q108,Q91,Q92,Q94,Q109,Q95,Q59,Q99,Q100,Q101,Q110,Q121,Q123,Q134,Q142,Q166,Q143,Q91,Q172_1,Q173,Q174,Q175,Q176,Q177,Q178,Q179,Q180,Q202,Q203,Q144,Q89,Q70,Q71,Q74,Q75,Q72,Q73,Q76,Q140,Q69,Q_TotalDuration
12/9/2019 14:33,12/9/2019 14:38,0,128.187.116.4,100,319,1,12/9/2019 14:38,R_3P7Zn3qMQmw9M27,,,,,40.35949707,-111.7303009,anonymous,EN,stephw1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2,5,6,8",,3,1,5,6,6,3,5,1,6,6,2,5,1,4,"1,2",,1,33,30,3.7,12,0,1,1,4,5,2,5,7,6,6,5,3,3,2,2,0,22,0,0,,,1,1,5,6,5,3,0,,,0,0,,0,,,3.5,1,6,1,Exdm,0,3,0,,1,3,0,0,0,,,0,1,2,0,0,1,"1,3",2,,17,,,0,,319
12/9/2019 14:35,12/9/2019 14:46,0,128.187.116.10,100,685,1,12/9/2019 14:46,R_2wjMdgdVHctR4xb,,,,,40.35949707,-111.7303009,anonymous,EN,swrigh34,1,9,1,2,,6,5,"2,5",2,1,,Call of Duty Modern Warfare,3,,7,6,5,6,6,6,6,6,3,4,2,2,4,4,6,1,2,,2,1,6,5,5,7,4,6,4,5,5,6,4,2,9,,1,26,1,3.8,8,0,6,6,6,6,6,5,5,5,6,5,5,6,4,6,0,23,1,0,,,1,1,6,6,4,3,0,,,0,0,,1,Utah Valley University,18,NA,0,6,1,Accounting ,1,6,1,75,4,8,0,0,0,,,0,3,5,0,0,0,,,,,,,1,,685
12/9/2019 14:10,12/9/2019 14:47,0,128.187.116.26,100,2220,1,12/9/2019 14:47,R_2vcPMhMaK3PBDWN,,,,,40.35949707,-111.7303009,anonymous,EN,chloead,1,4,0,,,4,"3,4,5,7","3,4,5,6",0.5,"7,8,9,10,11","7,12,16,18",Candy Crush,"3,4,5,7",,7,5,5,4,4,6,6,6,5,3,4,3,4,5,6,1,"1,2,5,6,8",,0.5,0,5,5,5,3,6,6,5,5,3,5,5,2,2,,2,25,1,3.5,12,0,5,5,6,5,3,6,5,5,6,5,3,6,5,5,0,20,0,0,,,0,1,7,6,6,1,0,,,0,0,,0,,,3.49,1,6,1,Information Systems,1,6,1,41,2,7,0,0,0,,,0,1,3,0,0,1,5,,,,,Color Code and TypeFocus,1,,2220
12/9/2019 14:39,12/9/2019 14:49,0,128.187.116.7,100,619,1,12/9/2019 14:49,R_3NU8ASNK0CSIVwd,,,,,40.35949707,-111.7303009,anonymous,EN,achris43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0.5,0,5,5,5,4,4,7,6,6,6,3,1,4,2,,6,24,1,3.9,13,0,6,5,6,6,6,6,5,6,6,4,4,5,5,3,0,21,0,0,,,1,1,5,4,5,3,0,,,2,0,,0,,,,0,6,1,pre-business,1,6,1,100,2,3,1,0,0,,,1,6,5,1,0,1,1,,,9,,,1,,619
12/9/2019 14:49,12/9/2019 14:57,0,172.58.77.21,100,476,1,12/9/2019 14:57,R_32QRu4EHz4fIVHx,,,,,40.69810486,-111.9999008,anonymous,EN,cc853,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2,3,5",,1,1,7,6,6,6,5,5,4,6,5,4,1,4,"1,2,9",Desmos ,3,29,1,3.95,15,0,6,6,6,5,5,6,5,5,6,6,6,4,6,5,0,19,1,0,,,0,1,5,4,1,3,0,,,0.5,1,,0,,,3.58,1,6,1,Pre-Business,0,6,1,100,1,5,0,0,1,3,In the class,1,5,6,0,0,1,1,,,16,,,1,,476
12/9/2019 14:53,12/9/2019 15:01,0,128.187.116.0,100,489,1,12/9/2019 15:01,R_ut59oCr1ATcxcbL,,,,,40.35949707,-111.7303009,anonymous,EN,norton97,1,6,,,,2,"4,5","4,5",0.5,2,,APEX,4,,6,5,2,4,4,6,7,6,4,5,2,5,6,5,5,1,"1,2,8",,1,1,6,5,6,4,7,6,6,7,7,6,5,3,2,,2,29,1,3.7,15,0,6,6,6,5,6,7,7,6,6,7,5,6,5,7,0,22,1,0,,,1,1,5,5,1,2,0,,,0,0,,0,,,3.4,0,6,2,Russian,0,6,1,50,0.5,8,0,0,0,,,1,5,6,0,0,0,,,,,,,1,,489
12/9/2019 14:54,12/9/2019 15:02,0,128.187.116.23,100,521,1,12/9/2019 15:02,R_25XYYZOXORM2IUD,,,,,40.35949707,-111.7303009,anonymous,EN,niclars,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"2,3,5,8",,2,1,6,6,6,7,6,6,5,4,5,5,2,5,"2,3",,5,25,1,3.8,14,0,6,6,6,7,6,7,6,6,6,7,6,4,4,6,0,23,0,0,,,1,,6,6,1,,0,,,2,1,,0,,,3.65,0,6,1,Finance,1,6,1,91,2,5,2,1,1,4,"Roomates and asking friends
",1,6,6,0,1,1,3,4,,,,,1,I don’t play video games,521
12/9/2019 14:53,12/9/2019 15:04,0,128.187.116.20,100,675,1,12/9/2019 15:04,R_w7B8FV22x72zdQJ,,,,,40.35949707,-111.7303009,anonymous,EN,zaner2,1,7,0,,,2,5,6,1,"1,7,8",,Super Smash,"5,6,7",,4,4,4,4,5,5,6,4,4,4,4,4,4,4,6,1,"2,5,8",,5,1,4,4,5,6,5,7,4,2,3,3,5,4,"2,4",,6,20,1,3,12,0,6,6,5,4,6,7,6,5,6,5,1,7,3,4,0,22,0,0,,,1,1,6,7,6,3,0,,,3,0,,1,BYU-Idaho,14,3.32,0,6,0,Construction and Facilities Management,1,6,1,82,2,10,2,2,1,2,friends,1,5,4,0,0,1,5,,,,,"don't remember
",1,,675
12/9/2019 11:54,12/9/2019 15:15,0,128.187.116.22,100,12076,1,12/9/2019 15:15,R_PI0RkxA5bHMwYr7,,,,,40.35949707,-111.7303009,anonymous,EN,hollajac,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2,3,8",,4,0,6,6,6,5,6,7,5,5,3,5,1,2,9,wikipedia,2,30,1,4,15,0,5,5,7,7,5,6,6,6,6,5,6,3,6,6,0,22,0,0,,,1,1,5,5,2,2,0,,,2,1,,0,,,4,1,6,2,History,0,6,1,90,2,10,1,1,1,4,Previously friends,0,5,5,0,0,0,,,,,,,1,Nothing about video games.,12076
12/9/2019 13:04,12/9/2019 15:26,0,128.187.116.13,100,8545,1,12/9/2019 15:26,R_25MwkxmWahi7ncq,,,,,40.35949707,-111.7303009,anonymous,EN,hjs46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2,5,6,8",,2,1,6,5,3,2,6,5,,6,5,5,1,2,"2,4",,4,30,1,4,14,0,3,3,7,7,6,5,5,6,7,6,2,7,5,5,0,19,0,0,,,2,1,6,5,5,3,0,,,1,1,,0,,,3.7,1,6,1,Experience Design and Management,1,6,1,46,1,8,4,1,0,,,1,5,3,0,0,1,"1,3,4,5",5,6,15,,The ennegram test,0,Video games aren't the problem except for people who use them all the time and have used them a lot. I see people using them in class all the time though but they're probably people that use them outside of class often. Social media is the real issue though; that's even more common,8545
12/9/2019 15:21,12/9/2019 15:31,0,128.187.116.18,100,611,1,12/9/2019 15:31,R_10TtOoD8Ha3H2sr,,,,,40.35949707,-111.7303009,anonymous,EN,logank2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,0,7,6,5,5,7,7,4,7,7,6,1,6,1,,4,33,1,3.5,,1,3,3,7,7,7,7,7,4,6,6,2,7,6,6,0,25,1,0,,,1,1,5,5,2,3,0,,,0.5,0,,1,BYU slc,10,3.5,0,6,1,Information systems,0,6,1,100,5,10,2,6,0,,,1,5,5,0,0,0,,,,,,,1,,611
12/9/2019 15:22,12/9/2019 15:32,0,128.187.116.17,100,626,1,12/9/2019 15:32,R_3PLA5WWIVq8QjTw,,,,,40.35949707,-111.7303009,anonymous,EN,janettat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2",,0.5,0,7,6,6,5,5,6,7,6,6,5,1,3,2,,4,30,1,4,15,0,6,6,6,5,5,7,6,6,6,6,5,5,6,6,0,20,0,0,,,0,1,4,4,5,3,0,,,0,1,,0,,,3.61,1,6,0,Landscape Management,0,6,0,,6,10,3,0,0,,,1,5,5,0,0,0,,,,,,,1,,626
12/9/2019 15:21,12/9/2019 15:35,0,66.219.236.186,100,807,1,12/9/2019 15:35,R_1jvUTYUvNM3ly0F,,,,,40.25840759,-111.6591034,anonymous,EN,barrettz,1,8,1,"1,2",,4,4,"4,6",1,"1,2,6",,Call of Duty,3,,7,3,3,6,5,5,7,5,5,4,3,5,6,5,7,1,"1,2,3,4,5,8",,1,1,6,6,6,5,6,3,5,6,3,3,1,3,2,,3,28,1,3,14,0,7,7,7,7,6,6,6,6,6,6,7,3,3,4,0,22,0,0,,,1,1,6,6,5,3,0,,,2,0,,1,Utah Valley University,16,3.1,0,6,1,Finance,1,5,0,,1,10,2,0,1,3,We sat by each other the first day.,1,6,7,1,0,1,3,5,,,,,1,I do not have any other feelings,807
12/9/2019 15:26,12/9/2019 15:35,0,128.187.116.0,100,570,1,12/9/2019 15:35,R_3qe9Nn1RU0XJgHY,,,,,40.35949707,-111.7303009,anonymous,EN,bcoon4,1,7,0,,,20,7,6,2,"1,6,10,11","1,2,12,15,16",Rocket League and Call of Duty,"3,7",,6,5,5,6,5,4,6,6,5,6,3,6,6,5,7,1,"1,2,3,5",,3,1,7,7,7,5,5,7,7,7,4,6,5,6,"1,2",,1,32,1,3.99,14,0,6,6,7,4,5,7,7,6,7,7,7,4,4,4,0,21,0,0,,,1,1,7,7,1,3,0,,,3,1,,0,,,3.974,0,6,2,Exercise Science,1,6,1,9,1,5,0,0,0,,,0,5,7,0,0,1,5,,,,,I can’t remember honestly ,1,,570
12/9/2019 15:28,12/9/2019 15:42,0,128.187.112.28,100,869,1,12/9/2019 15:42,R_3I4f4hf8vXlMkdW,,,,,40.35949707,-111.7303009,anonymous,EN,bhelliom,1,4,1,"1,5","By feeling like I have been too long on the computer, or they were simply satisfied by seeing me being outside the house playing when taking breaks from playing video games.",8,4,"4,5,6",2,"1,2,5,9,11","1,2,7","World of Warcraft, Counter Strike: Global Offensive","2,7",,7,5,2,7,6,7,7,4,2,7,6,5,5,2,7,1,"1,2,4,5,8",,0.5,1,7,7,6,6,5,7,5,5,3,2,7,2,9,Course hero,3,23,1,"Don't know, I'm a foreign student",14,0,1,1,3,2,1,2,6,7,7,1,5,1,7,5,0,30,0,0,,,1,0,4,4,1,2,0,,,0,0,,1,Dalarnas Universitet,1,3.50 something,0,6,2,Chinese,0,6,1,93,3,5,0,0,0,,,0,4,2,0,0,1,1,,,3,,,1,"I played a lot as a kid, the most throughout high school, a lot less when atte nding university. In High school I could play as much as 12 hours on Saturdays.",869
12/9/2019 15:33,12/9/2019 15:50,0,66.219.235.87,100,973,1,12/9/2019 15:50,R_Q9vJsLz0yJ9vFWV,,,,,40.23420715,-111.6442032,anonymous,EN,butters7,1,7,1,2,,2,5,5,1,"4,10",,Chess,"2,7",,7,7,6,7,4,5,7,6,5,7,3,6,3,5,7,1,"1,8",,0.5,0,6,6,5,4,7,7,7,6,5,5,2,6,"1,2",,6,21,1,3.7,12,0,7,6,5,4,7,7,6,7,7,7,5,4,3,2,0,25,1,1,0,,1,1,5,5,4,5,0,,,0.5,0,,1,Utah Valley University,7,3.4,0,6,0,Russian,0,6,1,40,1,8,0,0,0,,,1,6,4,0,0,1,5,,,,,I don't remember. I just know I have taken a personality test...,1,I think video games with friends is a better use of time than watching a TV show. Especially games that involve strategy where you need to work together. I see playing a video game with friends just about as equal as playing a board game with friends. ,973
12/9/2019 15:40,12/9/2019 15:50,0,136.36.44.101,100,567,1,12/9/2019 15:50,R_x0ijvF2MZFP64Kd,,,,,40.23420715,-111.6442032,anonymous,EN,alw232,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,8",,0.5,0,6,6,6,5,5,5,6,7,5,1,1,2,2,,5,34,1,3.86,14,0,6,6,6,4,6,7,7,6,7,5,4,4,3,5,0,21,0,0,,,1,1,5,3,1,4,0,,,0,1,,0,,,3.97,1,6,1,pre-business,1,5,1,20,0.5,2,0,0,0,,,1,6,6,0,1,0,,,,,,,1,"I've tried to replace personal (non-social) video game use with family history, and it's been far more addictive and wonderful :)",567
12/9/2019 15:58,12/9/2019 16:11,0,128.187.116.3,100,793,1,12/9/2019 16:11,R_2rUsqatKB9i5c17,,,,,40.35949707,-111.7303009,anonymous,EN,tcarl530,1,5,0,,,1,4,4,1,"1,2,4,6,7",,FIFA,"3,4,5",,7,6,6,6,5,,5,5,3,5,2,2,4,4,6,1,"1,2,3,5,8",,2,1,6,5,5,4,6,7,5,5,3,5,3,2,"1,2",,1,29,20,3.76,13,0,6,6,6,6,6,6,6,6,6,6,6,4,2,2,0,22,0,0,,,1,1,6,6,4,3,0,,,0,0,,0,,,3.52,0,6,1,Global Supply Chain Management,0,6,1,50,0.5,6,0,0,0,,,0,5,5,0,0,1,1,,,17,,,1,N/A,793
12/9/2019 16:04,12/9/2019 16:13,0,128.187.116.23,100,547,1,12/9/2019 16:13,R_T0nV6tUPMWIOgnv,,,,,40.35949707,-111.7303009,anonymous,EN,mpt777,1,8,1,"1,2",,5,4,3,1,"1,2,4,7,8,9,10,11","2,7,12,16",Death Road to Canada,"1,2,4,5,7,8",,5,5,5,5,6,6,6,5,3,4,5,5,3,5,6,1,"2,4,5,8",,2,1,3,5,5,4,4,7,6,6,5,3,5,4,"2,3",,4,30,1,4,15,0,6,6,3,6,6,6,6,6,7,5,6,3,5,6,0,20,0,0,,,0,1,5,5,5,3,0,,,1,0,,0,,,3.43,0,6,2,Statistics and Data Science,0,6,1,81,3,2,0,0,0,,,1,6,5,0,0,1,1,,,11,,,0,"I like them, I go in phases, and currently, I’m in a phase of liking them.

My girlfriend and I play them together now!",547
12/9/2019 16:04,12/9/2019 16:13,0,136.36.172.71,100,579,1,12/9/2019 16:13,R_3NKtpdIqmXssiZk,,,,,40.23420715,-111.6442032,anonymous,EN,doyle6,1,8,1,"1,5","Until around age 16, when they stopped limiting it and allowed me to make my own decisions, I was allowed 1 hour/week on Friday after school. ",0.5,5,5,0.5,2,,Vainglory,6,,5,1,1,5,1,7,1,7,5,1,1,5,1,3,1,1,"1,2,8",,1,1,7,7,7,1,7,7,7,7,6,7,1,4,2,,6,35,1,3.93,15,0,7,7,7,7,7,7,7,7,7,7,7,1,2,2,0,20,0,0,,,1,1,4,4,3,3,0,,,2,1,,0,,,4,0,6,1,Information Systems,0,6,1,98,4,8,0,0,1,3,Most of us knew each other from high school,1,6,7,0,0,1,,,,,,,0,"The only thing I haven't expressed is I notice that there is a big disconnect between adults ages 30-60 and minors. Minors don't understand that it's rude to play video games while an adult is talking to them, and those adults don't understand how addictive video games can be. I play video games very rarely in college - maybe once every 2-3 weeks for under an hour - but I used to play more, before college. Sometimes my parents would be upset with me for playing and they just didn't understand how addictive it can be. It makes me sad when I see my younger siblings constantly playing because I think video games make us feel worse about ourselves - at the very least, I don't believe they build us up. Video games have always drained me and I only play because they are entertaining. ",579
12/9/2019 14:46,12/9/2019 16:14,0,128.187.116.22,100,5277,1,12/9/2019 16:14,R_w6PKkBwKdv0xGKZ,,,,,40.35949707,-111.7303009,anonymous,EN,gwill8,1,13,1,5,Only played with friends. Didn’t have a console ,0.5,5,5,0.5,"1,6",,Fifa,3,,5,3,1,2,2,4,5,4,1,2,6,5,5,5,7,1,"1,2,5,6,8",,4,1,6,5,5,2,4,6,5,6,2,5,2,4,"1,2",,5,26,,3.8,15,0,6,6,6,3,7,7,7,5,7,6,3,3,3,4,0,22,0,0,,,1,1,5,6,1,2,0,,,4,0,,0,,,3.2,0,6,0,Engineering,1,6,1,36,1,3,3,3,0,,,,,,,,,,,,,,,,,5277
12/9/2019 16:38,12/9/2019 16:42,0,136.36.55.158,100,262,1,12/9/2019 16:42,R_3sjK6qX01wOkV6Y,,,,,40.23420715,-111.6442032,anonymous,EN,mtw46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,7,7,7,7,5,6,6,6,4,4,1,1,,,,26,1,3.9,14,0,6,6,5,7,5,7,7,5,5,5,5,5,4,4,0,21,0,0,,,1,1,6,4,4,4,0,,,1,1,,0,,,4,0,6,1,Accounting ,1,6,1,50,4,10,2,0,0,,,1,6,6,0,0,0,,,,,,,1,,262
12/9/2019 16:24,12/9/2019 16:48,0,136.36.34.31,100,1476,1,12/9/2019 16:48,R_2pWhE0OShv7L9eF,,,,,40.23420715,-111.6442032,anonymous,EN,53-976-6167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2,4,6,8,9",Line,3,1,4,5,6,7,4,6,6,7,4,6,1,4,2,,4,0,25,3.92,14,0,3,2,7,7,7,5,6,5,6,6,4,2,5,5,0,19,0,0,,,0,0,6,7,4,3,0,,,0,1,,0,,,3.92,1,3,1,Pre-Global Supply Chain Management,0,6,1,82,2,7,0,0,0,,,0,6,5,0,1,1,5,,,,,16Personalities,1,,1476
12/9/2019 11:41,12/9/2019 16:58,0,136.36.11.32,100,18969,1,12/9/2019 16:58,R_YVmeASXKdYI6H1D,,,,,40.23420715,-111.6442032,anonymous,EN,bwelch28,1,6,1,"1,2,3,4,5","We had a limited number of devices that were even capable of playing video games. Also, they used passwords that were not shared with the kids, so we would have to get  their permission. ",3,"4,5,7","4,5,6",0.5,"11,12","12,16,17,18","CodyCross, a crossword puzzle game",7,,5,5,5,5,4,5,3,4,2,2,5,5,3,5,2,1,"1,2,3,5,6,8",,1,1,5,5,6,7,2,6,4,6,3,5,5,3,"1,2",,6,33,1,4,15,0,6,6,6,2,6,6,4,5,5,5,6,2,6,6,0,21,1,0,,,0,1,6,6,1,2,1,1,1,2,1,1,0,,,3.76,1,6,2,Biology,1,6,1,98,1,4,0,0,0,,,0,6,5,0,1,0,,,,,,,1,It didn't really occur to me until I took this survey that the dumb little games I play on my phone count as video games. This was eye-opening. ,18969
12/9/2019 16:54,12/9/2019 17:04,0,128.187.116.6,100,602,1,12/9/2019 17:04,R_2OJ85VphQIYUtN2,,,,,40.35949707,-111.7303009,anonymous,EN,m1ssnat3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2,6,8",,0.5,1,3,2,5,5,5,7,5,6,3,7,1,3,"2,4",,6,29,1,3.8,12,0,4,3,6,5,6,7,7,6,6,5,5,4,5,5,0,21,0,0,,,0,1,6,4,6,4,0,,,4,1,,1,UVU,10,2.?,1,6,1,Pre-business,1,6,1,87,3,8,0,0,0,,,0,4,4,0,0,1,1,,,15,,,1,"I think video games are fine, but they can easily become addictive.  I personally don't play, but I know several individuals who play way to much and it has become an addiction.  Moderation is the way to go.",602
12/9/2019 13:57,12/9/2019 17:11,0,128.187.116.13,100,11618,1,12/9/2019 17:11,R_1eVFgYZFGwSo7Nk,,,,,40.35949707,-111.7303009,anonymous,EN,ay234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2,3,5,6,8",,2,1,7,5,5,3,5,6,5,5,4,5,1,6,"1,2",,4,27,1,3.9,12,0,6,6,7,7,6,7,5,6,6,5,2,6,6,4,0,20,0,0,,,0,1,7,6,3,2,0,,,3,0,,0,,,3.03,1,6,1,Applying to Marketing,0,6,1,86,3,7,5,0,0,,,1,5,5,0,0,1,"3,4",5,6,,,,1,,11618
12/9/2019 16:51,12/9/2019 17:14,0,136.36.205.243,100,1377,1,12/9/2019 17:14,R_1QiN6z6kRpmN0ax,,,,,40.23420715,-111.6442032,anonymous,EN,jo349,1,17,0,,,0.5,,5,0.5,"10,11",2,,5,,5,3,2,1,4,1,6,2,2,1,6,3,2,5,7,1,"1,2",,1,0,7,6,6,6,6,7,5,6,5,6,1,3,"1,4",,2,23,17,3.5,12,0,6,6,7,7,7,7,7,6,6,6,5,6,7,7,0,21,0,0,,,1,1,4,4,1,3,0,,,3,1,,1,Arizona State University,16,3.74,1,6,1,Accounting,0,2,1,80,3,10,0,0,1,2,We met at Accounting events,1,5,7,0,0,1,5,,,,,Personality Plus,1,,1377
12/9/2019 17:16,12/9/2019 17:26,0,66.219.235.226,100,572,1,12/9/2019 17:26,R_217M6Jhp76mkYar,,,,,40.23420715,-111.6442032,anonymous,EN,jnp44,1,4,1,2,,5,5,5,2,10,,,"2,3",,6,5,3,7,6,6,6,6,1,6,5,5,3,5,6,0,,,,,5,5,6,6,3,6,4,7,7,2,1,2,2,,4,32,1,3.71,17,0,7,7,7,7,6,4,5,6,7,6,7,6,7,5,0,21,0,0,,,1,1,6,5,5,3,0,,,3,0,,1,Utah State University,18,0,0,6,1,Accounting,1,6,1,100,1,1,0,0,0,,,1,6,6,0,0,1,1,,,6,,,1,,572
12/9/2019 17:18,12/9/2019 17:32,0,76.27.6.170,100,802,1,12/9/2019 17:32,R_2t3nEMjlvYwCPRL,,,,,40.39419556,-111.8482971,anonymous,EN,calvin00,1,6,1,5,Just whenever they thought I was playing too much they’d tell me to get off and start restricting my time.,0.5,4,4,0.5,"1,4,5",,,"1,3",,2,4,4,2,4,5,3,5,4,2,5,1,5,6,5,1,"1,2",,0.5,1,3,3,3,3,5,6,5,4,4,5,1,,,,4,27,1,3.82,12,0,5,5,5,5,5,4,5,5,4,5,4,4,4,6,0,24,0,0,,,1,1,5,3,1,3,0,,,2,0,,0,,,2.6,0,7,2,Economics,0,6,1,20,3,8,2,0,1,2,Just asked.  ,1,6,5,0,0,1,1,,,13,,,1,,802
12/9/2019 17:18,12/9/2019 17:32,0,128.187.116.21,100,830,1,12/9/2019 17:32,R_3fUjMqMkmphZcVV,,,,,40.35949707,-111.7303009,anonymous,EN,njenk1ns,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"2,8",,1,0,7,7,7,5,6,7,6,6,5,2,1,2,"2,4",,3,34,30,4,14,0,6,6,7,7,6,7,5,7,7,7,7,1,5,2,1,22,0,0,,,1,1,6,5,5,3,0,,,0,1,,0,,,4,0,6,1,Accounting,1,6,1,100,2,5,1,0,0,,,1,6,6,0,0,1,"1,5",,,14,,DiSC Assessment - I'm a high-I,1,"I don't play video games, but I generally don't like them.",830
12/9/2019 17:31,12/9/2019 17:44,0,66.219.235.87,100,725,1,12/9/2019 17:44,R_3frDJsJOm9dPNX8,,,,,40.23420715,-111.6442032,anonymous,EN,724925603,1,12,1,"1,2",,1,"4,5","3,4",4,"7,8,9",,Twilight princess!!! (Legend of Zelda),5,,5,,2,,3,5,7,7,6,6,5,5,5,4,7,1,1,,1,0,7,7,7,7,6,7,4,6,4,3,1,4,2,,5,25,1,3.9,12,0,6,6,7,7,7,5,4,7,7,7,7,5,5,6,0,22,0,0,,,1,1,4,4,5,4,0,,,3,1,,1,BYU Hawaii,2,3.8,1,6,1,Pre business ,0,6,1,100,2,4,0,0,0,,,1,6,6,0,0,1,"1,3",5,,17,,,1,They are nice when you have completed everything you need to. But other hobbies should take priority over video games ,725
12/9/2019 17:44,12/9/2019 17:52,0,136.36.1.230,100,488,1,12/9/2019 17:52,R_b1uGTqQkZcm6gKd,,,,,40.23420715,-111.6442032,anonymous,EN,cmaguet2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2,8",,1,0,6,6,5,6,5,5,5,6,6,4,2,5,"1,2",,4,27,1,3.9,15,0,5,5,6,6,6,7,6,6,6,6,6,3,5,5,0,24,1,1,0,,1,1,6,4,7,3,0,,,0.5,1,,0,,,3.63,0,6,0,Construction Management,1,6,1,100,3,5,0,0,0,,,0,6,6,0,0,1,1,,,1,,,1,Its a waste of time,488
12/9/2019 17:28,12/9/2019 17:54,0,136.36.35.95,100,1585,1,12/9/2019 17:54,R_1rdm59eoVyixn7S,,,,,40.23420715,-111.6442032,anonymous,EN,jsf98,1,5,1,5,I was only allowed to play Fridays and Saturdays after finishing chores and homework.,0.5,5,5,2,"1,4,7,8,9",,Zelda: Breath of the Wild,"1,2,5,8",,7,4,4,5,4,6,6,5,2,5,2,2,5,5,4,1,"1,2,8",,1,1,6,6,6,7,2,7,7,7,5,3,1,2,4,,4,25,1,4,14,0,5,5,6,7,6,6,6,6,5,6,5,5,6,6,0,21,0,0,,,1,1,6,5,1,3,0,,,1,1,,0,,,3.98,0,6,1,"Entrepreneurship, Finance, or Marketing",0,6,1,99,3,7,3,1,1,3,first day of class we sat next to each other,1,7,6,0,0,1,3,4,,,,,1,They are fun but I have found more important things to me in life than playing them so I rarely play them now,1585
12/9/2019 18:01,12/9/2019 18:09,0,128.187.116.10,100,462,1,12/9/2019 18:09,R_1fj6IPY5BHkchIv,,,,,40.35949707,-111.7303009,anonymous,EN,kayleej5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"2,5,9",VSCO,2,1,5,2,2,2,6,5,6,6,2,6,2,5,"1,2",,1,31,27,3.7,15,0,6,6,6,3,4,5,5,6,6,6,6,2,5,5,0,19,0,0,,,0,1,7,6,2,2,0,,,0,1,,0,,,?,1,6,1,not sure,1,6,1,80,2,8,0,0,1,3,Friends before class,0,5,4,0,0,1,3,4,,,,,1,,462
12/9/2019 18:36,12/9/2019 18:45,0,66.219.235.101,100,558,1,12/9/2019 18:45,R_2QARxDsGb21FRAk,,,,,40.23420715,-111.6442032,anonymous,EN,cmh277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"2,6,8",,3,1,5,6,5,5,4,7,7,7,4,3,1,5,"1,2",,4,31,1,3.9,15,0,5,4,7,7,6,7,7,6,7,7,7,2,6,6,0,19,0,0,,,0,1,4,6,1,3,0,,,0,1,,0,,,3.9,1,6,1,Pre-Business: Accounting,1,6,1,100,5,10,0,0,1,2,We sat by one another in class and decided to study together,1,5,6,0,0,1,"1,3",2,,16,,,1,,558
12/9/2019 18:45,12/9/2019 19:00,0,66.219.236.117,100,906,1,12/9/2019 19:00,R_3kdi3hnXivJBXXA,,,,,40.25840759,-111.6591034,anonymous,EN,twzobell,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2,3,8",,2,1,5,5,5,7,1,7,5,3,7,3,1,4,2,,5,29,1,3.9,16,0,6,6,7,7,7,6,6,5,5,4,2,6,7,7,0,21,0,0,,,1,1,6,7,6,2,0,,,1,0,,0,,,3.2,0,6,1,Accounting,1,6,1,40,1,10,0,0,1,3,Dating,1,6,6,0,0,1,1,,,17,,,1,,906
